,Year,Month,Day,Hour,Minute,temp_air,dew_point,dhi,dni,ghi,albedo,pressure,wind_direction,wind_speed,relative_humidity
2022-04-13 22:30:00-05:00,2022,4,13,22,30,12.5,11.5,0.0,0.0,0.0,0.13,1007.0,204.0,3.9,93.62661590987004
2022-04-13 23:30:00-05:00,2022,4,13,23,30,12.7,11.7,0.0,0.0,0.0,0.13,1006.0,203.0,3.6,93.63627544925899
2022-04-14 00:30:00-05:00,2022,4,14,0,30,12.5,11.8,0.0,0.0,0.0,0.13,1006.0,196.0,3.5,95.4999395523415
2022-04-14 01:30:00-05:00,2022,4,14,1,30,12.4,11.8,0.0,0.0,0.0,0.13,1005.0,196.0,3.9,96.12870397108564
2022-04-14 02:30:00-05:00,2022,4,14,2,30,12.6,11.9,0.0,0.0,0.0,0.13,1005.0,202.0,4.0,95.50338385498358
2022-04-14 03:30:00-05:00,2022,4,14,3,30,12.8,12.2,0.0,0.0,0.0,0.13,1005.0,209.0,3.8,96.14057731906149
2022-04-14 04:30:00-05:00,2022,4,14,4,30,12.7,12.5,0.0,0.0,0.0,0.13,1005.0,214.0,3.5,98.69762578531744
2022-04-14 05:30:00-05:00,2022,4,14,5,30,13.3,12.6,7.0,0.0,7.0,0.13,1005.0,217.0,3.5,95.52738451097483
2022-04-14 06:30:00-05:00,2022,4,14,6,30,14.7,13.3,82.0,311.0,150.0,0.13,1005.0,217.0,3.7,91.32288021391355
2022-04-14 07:30:00-05:00,2022,4,14,7,30,16.400000000000002,14.1,111.0,577.0,345.0,0.13,1005.0,216.0,3.7,86.27052421527385
2022-04-14 08:30:00-05:00,2022,4,14,8,30,18.0,15.1,138.0,685.0,531.0,0.13,1005.0,218.0,3.7,83.16448990675377
2022-04-14 09:30:00-05:00,2022,4,14,9,30,19.4,15.7,143.0,780.0,696.0,0.13,1005.0,222.0,3.6,79.18307531300235
2022-04-14 10:30:00-05:00,2022,4,14,10,30,20.5,15.8,130.0,860.0,822.0,0.13,1005.0,221.0,3.5,74.44280005962923
2022-04-14 11:30:00-05:00,2022,4,14,11,30,21.200000000000003,15.6,122.0,897.0,886.0,0.13,1004.0,214.0,3.6,70.39874291029768
2022-04-14 12:30:00-05:00,2022,4,14,12,30,21.5,15.3,168.0,785.0,834.0,0.13,1004.0,209.0,3.9,67.79976701324257
2022-04-14 13:30:00-05:00,2022,4,14,13,30,21.200000000000003,15.2,171.0,745.0,763.0,0.13,1004.0,205.0,4.3,68.61573248862437
2022-04-14 14:30:00-05:00,2022,4,14,14,30,20.3,15.5,304.0,252.0,479.0,0.13,1003.0,201.0,4.5,73.93398124348988
2022-04-14 15:30:00-05:00,2022,4,14,15,30,18.8,16.0,223.0,364.0,425.0,0.13,1003.0,200.0,4.5,83.79201233902707
2022-04-14 16:30:00-05:00,2022,4,14,16,30,17.6,16.3,126.0,32.0,138.0,0.13,1004.0,211.0,4.1000000000000005,92.09188195528188
2022-04-14 17:30:00-05:00,2022,4,14,17,30,16.400000000000002,15.9,12.0,0.0,12.0,0.13,1006.0,239.0,3.6,96.86212103758015
2022-04-14 18:30:00-05:00,2022,4,14,18,30,14.9,14.3,3.0,0.0,3.0,0.13,1008.0,283.0,4.1000000000000005,96.20203122147296
2022-04-14 19:30:00-05:00,2022,4,14,19,30,13.3,11.8,0.0,0.0,0.0,0.13,1010.0,321.0,5.4,90.63234628666348
2022-04-14 20:30:00-05:00,2022,4,14,20,30,12.2,10.1,0.0,0.0,0.0,0.13,1011.0,337.0,5.2,87.00324057486297
2022-04-14 21:30:00-05:00,2022,4,14,21,30,11.6,9.7,0.0,0.0,0.0,0.13,1011.0,345.0,3.7,88.12076783018539
2022-04-14 22:30:00-05:00,2022,4,14,22,30,11.3,9.7,0.0,0.0,0.0,0.13,1012.0,349.0,2.5,89.88672794590346
2022-04-14 23:30:00-05:00,2022,4,14,23,30,10.8,9.5,0.0,0.0,0.0,0.13,1013.0,348.0,1.8,91.67980726135467
2022-04-15 00:30:00-05:00,2022,4,15,0,30,10.1,9.0,0.0,0.0,0.0,0.13,1013.0,342.0,1.6,92.88080323879753
2022-04-15 01:30:00-05:00,2022,4,15,1,30,9.3,8.200000000000001,0.0,0.0,0.0,0.13,1014.0,332.0,1.7000000000000002,92.83715505490107
2022-04-15 02:30:00-05:00,2022,4,15,2,30,8.5,7.4,0.0,0.0,0.0,0.13,1015.0,328.0,1.9,92.79310964125581
2022-04-15 03:30:00-05:00,2022,4,15,3,30,7.800000000000001,6.4,0.0,0.0,0.0,0.13,1015.0,328.0,2.0,90.86043243275901
2022-04-15 04:30:00-05:00,2022,4,15,4,30,7.300000000000001,5.7,0.0,0.0,0.0,0.13,1016.0,326.0,2.1,89.57755109052111
2022-04-15 05:30:00-05:00,2022,4,15,5,30,8.0,5.300000000000001,13.0,0.0,13.0,0.13,1017.0,317.0,2.1,83.06756611885666
2022-04-15 06:30:00-05:00,2022,4,15,6,30,9.6,5.7,75.0,428.0,170.0,0.13,1017.0,304.0,1.9,76.656016361705
2022-04-15 07:30:00-05:00,2022,4,15,7,30,11.7,6.5,97.0,698.0,383.0,0.13,1018.0,291.0,1.9,70.44012620413406
2022-04-15 08:30:00-05:00,2022,4,15,8,30,13.6,5.9,222.0,491.0,506.0,0.13,1019.0,285.0,2.1,59.674105433226444
2022-04-15 09:30:00-05:00,2022,4,15,9,30,14.6,4.3,137.0,850.0,743.0,0.13,1019.0,278.0,2.2,50.03901628345179
2022-04-15 10:30:00-05:00,2022,4,15,10,30,15.4,3.6,123.0,925.0,870.0,0.13,1018.0,265.0,2.1,45.24915323941409
2022-04-15 11:30:00-05:00,2022,4,15,11,30,16.0,3.4000000000000004,123.0,937.0,924.0,0.13,1017.0,243.0,2.0,42.93545159045543
2022-04-15 12:30:00-05:00,2022,4,15,12,30,16.3,3.6,125.0,930.0,917.0,0.13,1016.0,221.0,2.2,42.71985447292828
2022-04-15 13:30:00-05:00,2022,4,15,13,30,16.3,4.3,121.0,908.0,846.0,0.13,1016.0,208.0,2.8000000000000003,44.87211034614512
2022-04-15 14:30:00-05:00,2022,4,15,14,30,16.1,5.1000000000000005,114.0,872.0,722.0,0.13,1015.0,201.0,3.8,48.05754188012782
2022-04-15 15:30:00-05:00,2022,4,15,15,30,15.6,5.800000000000001,103.0,806.0,552.0,0.13,1015.0,196.0,4.7,52.08701584501652
2022-04-15 16:30:00-05:00,2022,4,15,16,30,14.5,6.800000000000001,87.0,689.0,354.0,0.13,1015.0,194.0,5.4,59.89275926090706
2022-04-15 17:30:00-05:00,2022,4,15,17,30,13.0,7.4,59.0,461.0,151.0,0.13,1015.0,197.0,5.800000000000001,68.79106730803706
2022-04-15 18:30:00-05:00,2022,4,15,18,30,11.5,7.1000000000000005,9.0,40.0,9.0,0.13,1015.0,199.0,5.9,74.37728976142925
2022-04-15 19:30:00-05:00,2022,4,15,19,30,10.4,7.0,0.0,0.0,0.0,0.13,1016.0,200.0,5.7,79.46710262485499
2022-04-15 20:30:00-05:00,2022,4,15,20,30,9.7,6.9,0.0,0.0,0.0,0.13,1015.0,198.0,5.5,82.70670735602839
2022-04-15 21:30:00-05:00,2022,4,15,21,30,9.2,7.0,0.0,0.0,0.0,0.13,1015.0,198.0,5.4,86.12081072781119
2022-04-15 22:30:00-05:00,2022,4,15,22,30,9.1,7.300000000000001,0.0,0.0,0.0,0.13,1015.0,198.0,5.4,88.5012141291171
2022-04-15 23:30:00-05:00,2022,4,15,23,30,9.2,7.4,0.0,0.0,0.0,0.13,1014.0,198.0,5.300000000000001,88.5098154524227
2022-04-16 00:30:00-05:00,2022,4,16,0,30,9.4,7.4,0.0,0.0,0.0,0.13,1014.0,200.0,5.300000000000001,87.32694312763525
2022-04-16 01:30:00-05:00,2022,4,16,1,30,9.5,7.4,0.0,0.0,0.0,0.13,1014.0,201.0,5.300000000000001,86.74214152985533
2022-04-16 02:30:00-05:00,2022,4,16,2,30,9.5,7.4,0.0,0.0,0.0,0.13,1013.0,202.0,5.2,86.74214152985533
2022-04-16 03:30:00-05:00,2022,4,16,3,30,9.6,7.4,0.0,0.0,0.0,0.13,1013.0,202.0,5.1000000000000005,86.16171447824031
2022-04-16 04:30:00-05:00,2022,4,16,4,30,9.7,7.4,0.0,0.0,0.0,0.13,1013.0,201.0,5.0,85.58562600636948
2022-04-16 05:30:00-05:00,2022,4,16,5,30,10.0,7.6,7.0,0.0,7.0,0.13,1013.0,201.0,4.9,85.03575776228787
2022-04-16 06:30:00-05:00,2022,4,16,6,30,10.4,8.0,55.0,2.0,55.0,0.13,1013.0,201.0,4.800000000000001,85.07945289643278
2022-04-16 07:30:00-05:00,2022,4,16,7,30,11.2,8.4,148.0,17.0,155.0,0.13,1013.0,201.0,4.6000000000000005,82.89269426508937
2022-04-16 08:30:00-05:00,2022,4,16,8,30,12.6,8.9,274.0,154.0,364.0,0.13,1013.0,203.0,4.6000000000000005,78.18568585994811
2022-04-16 09:30:00-05:00,2022,4,16,9,30,14.1,9.1,259.0,495.0,614.0,0.13,1012.0,207.0,4.7,71.86769717066653
2022-04-16 10:30:00-05:00,2022,4,16,10,30,15.3,9.4,373.0,210.0,543.0,0.13,1012.0,206.0,4.5,67.87290076484922
2022-04-16 11:30:00-05:00,2022,4,16,11,30,16.2,9.7,180.0,809.0,874.0,0.13,1011.0,200.0,4.3,65.37983728775717
2022-04-16 12:30:00-05:00,2022,4,16,12,30,16.6,9.9,218.0,718.0,832.0,0.13,1009.0,191.0,4.3,64.59641948067811
2022-04-16 13:30:00-05:00,2022,4,16,13,30,16.6,10.2,323.0,429.0,667.0,0.13,1008.0,184.0,4.5,65.90545218298233
2022-04-16 14:30:00-05:00,2022,4,16,14,30,16.2,10.6,313.0,301.0,524.0,0.13,1006.0,181.0,4.9,69.43236513782092
2022-04-16 15:30:00-05:00,2022,4,16,15,30,15.5,10.9,143.0,657.0,511.0,0.13,1006.0,182.0,5.1000000000000005,74.07237398875597
2022-04-16 16:30:00-05:00,2022,4,16,16,30,14.4,11.5,74.0,17.0,81.0,0.13,1005.0,185.0,4.800000000000001,82.73136459821454
2022-04-16 17:30:00-05:00,2022,4,16,17,30,13.1,11.8,57.0,25.0,62.0,0.13,1005.0,187.0,4.3,91.82266353882873
2022-04-16 18:30:00-05:00,2022,4,16,18,30,12.0,11.7,6.0,0.0,6.0,0.13,1005.0,192.0,3.4000000000000004,98.04145012445623
2022-04-16 19:30:00-05:00,2022,4,16,19,30,10.9,10.9,0.0,0.0,0.0,0.13,1007.0,226.0,2.7,100.0
2022-04-16 20:30:00-05:00,2022,4,16,20,30,9.1,9.1,0.0,0.0,0.0,0.13,1009.0,293.0,4.0,100.0
2022-04-16 21:30:00-05:00,2022,4,16,21,30,7.0,6.7,0.0,0.0,0.0,0.13,1010.0,342.0,6.0,97.96310113924017
2022-04-16 22:30:00-05:00,2022,4,16,22,30,5.9,4.3,0.0,0.0,0.0,0.13,1011.0,356.0,5.7,89.46605261536713
2022-04-16 23:30:00-05:00,2022,4,16,23,30,5.800000000000001,4.1000000000000005,0.0,0.0,0.0,0.13,1011.0,354.0,4.3,88.83307477048228
2022-04-17 00:30:00-05:00,2022,4,17,0,30,5.5,4.3,0.0,0.0,0.0,0.13,1012.0,349.0,3.1,91.9782952881101
2022-04-17 01:30:00-05:00,2022,4,17,1,30,5.1000000000000005,4.3,0.0,0.0,0.0,0.13,1013.0,346.0,2.1,94.56952582406917
2022-04-17 02:30:00-05:00,2022,4,17,2,30,4.800000000000001,3.9,0.0,0.0,0.0,0.13,1013.0,336.0,1.7000000000000002,93.89508286553533
2022-04-17 03:30:00-05:00,2022,4,17,3,30,4.5,3.4000000000000004,0.0,0.0,0.0,0.13,1014.0,319.0,1.9,92.56675489101605
2022-04-17 04:30:00-05:00,2022,4,17,4,30,4.4,3.2,0.0,0.0,0.0,0.13,1014.0,308.0,2.3000000000000003,91.90962055750435
2022-04-17 05:30:00-05:00,2022,4,17,5,30,5.0,2.8000000000000003,18.0,33.0,19.0,0.13,1015.0,308.0,3.0,85.68048331561123
2022-04-17 06:30:00-05:00,2022,4,17,6,30,5.9,2.7,69.0,518.0,189.0,0.13,1015.0,313.0,3.8,79.92581091375189
2022-04-17 07:30:00-05:00,2022,4,17,7,30,6.6000000000000005,1.1,93.0,729.0,398.0,0.13,1016.0,314.0,4.3,67.93902359449174
2022-04-17 08:30:00-05:00,2022,4,17,8,30,7.2,-0.1,103.0,843.0,597.0,0.13,1016.0,310.0,4.7,59.78783049895439
2022-04-17 09:30:00-05:00,2022,4,17,9,30,7.7,-0.8,108.0,907.0,762.0,0.13,1017.0,304.0,5.1000000000000005,54.91110158139484
2022-04-17 10:30:00-05:00,2022,4,17,10,30,8.200000000000001,-1.2000000000000002,197.0,791.0,841.0,0.13,1017.0,302.0,5.4,51.545705246946895
2022-04-17 11:30:00-05:00,2022,4,17,11,30,8.5,-1.4,385.0,476.0,795.0,0.13,1017.0,305.0,5.6000000000000005,49.773078734250255
2022-04-17 12:30:00-05:00,2022,4,17,12,30,8.6,-1.5,284.0,601.0,799.0,0.13,1017.0,311.0,5.800000000000001,49.075880016936836
2022-04-17 13:30:00-05:00,2022,4,17,13,30,8.6,-1.6,336.0,415.0,670.0,0.13,1018.0,318.0,5.800000000000001,48.71672440078128
2022-04-17 14:30:00-05:00,2022,4,17,14,30,8.4,-1.6,212.0,691.0,698.0,0.13,1018.0,324.0,5.6000000000000005,49.38084114845508
2022-04-17 15:30:00-05:00,2022,4,17,15,30,8.3,-1.6,269.0,276.0,424.0,0.13,1019.0,328.0,5.2,49.716688612893954
2022-04-17 16:30:00-05:00,2022,4,17,16,30,7.800000000000001,-1.5,184.0,206.0,265.0,0.13,1020.0,330.0,4.7,51.81386315586491
2022-04-17 17:30:00-05:00,2022,4,17,17,30,6.800000000000001,-1.0,75.0,326.0,142.0,0.13,1021.0,333.0,4.1000000000000005,57.549453044091166
2022-04-17 18:30:00-05:00,2022,4,17,18,30,5.5,-0.1,8.0,0.0,8.0,0.13,1022.0,338.0,3.8,67.2144024077657
2022-04-17 19:30:00-05:00,2022,4,17,19,30,4.800000000000001,0.2,0.0,0.0,0.0,0.13,1023.0,342.0,3.7,72.11865785632466
2022-04-17 20:30:00-05:00,2022,4,17,20,30,4.1000000000000005,0.3,0.0,0.0,0.0,0.13,1024.0,346.0,3.6,76.28711444967203
2022-04-17 21:30:00-05:00,2022,4,17,21,30,3.5,0.3,0.0,0.0,0.0,0.13,1024.0,350.0,3.4000000000000004,79.57389569561252
2022-04-17 22:30:00-05:00,2022,4,17,22,30,2.9000000000000004,0.1,0.0,0.0,0.0,0.13,1024.0,353.0,3.1,81.82591615106338
2022-04-17 23:30:00-05:00,2022,4,17,23,30,2.4000000000000004,0.0,0.0,0.0,0.0,0.13,1024.0,354.0,2.9000000000000004,84.168996403337
2022-04-18 00:30:00-05:00,2022,4,18,0,30,2.0,-0.2,0.0,0.0,0.0,0.13,1024.0,356.0,2.7,85.35340908218896
2022-04-18 01:30:00-05:00,2022,4,18,1,30,1.7000000000000002,-0.3,0.0,0.0,0.0,0.13,1025.0,358.0,2.5,86.57073112012378
2022-04-18 02:30:00-05:00,2022,4,18,2,30,1.5,-0.4,0.0,0.0,0.0,0.13,1025.0,357.0,2.5,87.182502190398
2022-04-18 03:30:00-05:00,2022,4,18,3,30,1.3,-0.5,0.0,0.0,0.0,0.13,1025.0,182.0,2.6,87.80012741841301
2022-04-18 04:30:00-05:00,2022,4,18,4,30,1.4,-0.5,0.0,0.0,0.0,0.13,1025.0,19.0,3.0,87.17267797929784
2022-04-18 05:30:00-05:00,2022,4,18,5,30,2.6,-0.2,19.0,46.0,21.0,0.13,1024.0,38.0,3.6,81.78558148024848
2022-04-18 06:30:00-05:00,2022,4,18,6,30,4.800000000000001,0.6000000000000001,108.0,269.0,172.0,0.13,1024.0,60.0,3.8,74.23421268654187
2022-04-18 07:30:00-05:00,2022,4,18,7,30,7.0,1.1,197.0,353.0,346.0,0.13,1025.0,81.0,4.1000000000000005,66.09945730748326
2022-04-18 08:30:00-05:00,2022,4,18,8,30,8.1,0.6000000000000001,200.0,505.0,498.0,0.13,1025.0,93.0,4.5,59.15236404804515
2022-04-18 09:30:00-05:00,2022,4,18,9,30,8.4,0.7000000000000001,309.0,349.0,562.0,0.13,1024.0,101.0,4.7,58.38033968733189
2022-04-18 10:30:00-05:00,2022,4,18,10,30,8.6,1.0,263.0,539.0,704.0,0.13,1024.0,107.0,4.9,58.85303238185954
2022-04-18 11:30:00-05:00,2022,4,18,11,30,8.9,1.3,413.0,239.0,620.0,0.13,1022.0,111.0,5.1000000000000005,58.928493046435406
2022-04-18 12:30:00-05:00,2022,4,18,12,30,8.8,1.6,374.0,35.0,404.0,0.13,1021.0,113.0,5.1000000000000005,60.616939755709005
2022-04-18 13:30:00-05:00,2022,4,18,13,30,8.4,1.7000000000000002,268.0,7.0,274.0,0.13,1021.0,116.0,4.4,62.726723088858016
2022-04-18 14:30:00-05:00,2022,4,18,14,30,7.9,1.9,107.0,0.0,107.0,0.13,1021.0,113.0,3.9,65.82657477573248
2022-04-18 15:30:00-05:00,2022,4,18,15,30,7.4,2.4000000000000004,65.0,0.0,65.0,0.13,1020.0,103.0,4.4,70.57883493471957
2022-04-18 16:30:00-05:00,2022,4,18,16,30,7.0,3.1,26.0,0.0,26.0,0.13,1018.0,98.0,5.1000000000000005,76.22781812517857
2022-04-18 17:30:00-05:00,2022,4,18,17,30,6.5,3.6,12.0,0.0,12.0,0.13,1017.0,94.0,5.9,81.72279675822875
2022-04-18 18:30:00-05:00,2022,4,18,18,30,6.2,4.1000000000000005,2.0,0.0,2.0,0.13,1016.0,89.0,6.9,86.4125006638144
2022-04-18 19:30:00-05:00,2022,4,18,19,30,6.1000000000000005,4.3,0.0,0.0,0.0,0.13,1013.0,85.0,8.0,88.23872379526784
2022-04-18 20:30:00-05:00,2022,4,18,20,30,5.800000000000001,4.3,0.0,0.0,0.0,0.13,1011.0,87.0,8.5,90.08685405893631
2022-04-18 21:30:00-05:00,2022,4,18,21,30,5.4,4.2,0.0,0.0,0.0,0.13,1009.0,90.0,8.8,91.97208778528082
2022-04-18 22:30:00-05:00,2022,4,18,22,30,5.4,4.3,0.0,0.0,0.0,0.13,1006.0,96.0,9.4,92.61859263943087
2022-04-18 23:30:00-05:00,2022,4,18,23,30,6.0,4.9,0.0,0.0,0.0,0.13,1003.0,104.0,9.8,92.65285458369142
2022-04-19 00:30:00-05:00,2022,4,19,0,30,7.1000000000000005,6.0,0.0,0.0,0.0,0.13,999.0,118.0,9.0,92.71505996407814
2022-04-19 01:30:00-05:00,2022,4,19,1,30,8.0,7.7,0.0,0.0,0.0,0.13,995.0,142.0,7.0,97.97914131211807
2022-04-19 02:30:00-05:00,2022,4,19,2,30,7.800000000000001,7.800000000000001,0.0,0.0,0.0,0.13,994.0,170.0,5.2,100.0
2022-04-19 03:30:00-05:00,2022,4,19,3,30,6.6000000000000005,6.6000000000000005,0.0,0.0,0.0,0.13,994.0,210.0,5.5,100.0
2022-04-19 04:30:00-05:00,2022,4,19,4,30,5.1000000000000005,5.1000000000000005,0.0,0.0,0.0,0.13,995.0,248.0,6.800000000000001,100.0
2022-04-19 05:30:00-05:00,2022,4,19,5,30,4.0,3.7,14.0,16.0,15.0,0.13,998.0,265.0,7.4,97.91382208924115
2022-04-19 06:30:00-05:00,2022,4,19,6,30,4.2,2.6,83.0,2.0,83.0,0.13,999.0,272.0,7.4,89.32829070263436
2022-04-19 07:30:00-05:00,2022,4,19,7,30,5.2,2.5,156.0,7.0,159.0,0.13,1001.0,277.0,7.2,82.71677616154159
2022-04-19 08:30:00-05:00,2022,4,19,8,30,6.4,2.6,262.0,21.0,274.0,0.13,1003.0,280.0,7.0,76.67001719785102
2022-04-19 09:30:00-05:00,2022,4,19,9,30,7.4,2.3000000000000003,219.0,11.0,227.0,0.13,1004.0,278.0,6.7,70.07854257812305
2022-04-19 10:30:00-05:00,2022,4,19,10,30,8.1,1.8,348.0,115.0,442.0,0.13,1005.0,273.0,6.5,64.47559432561724
2022-04-19 11:30:00-05:00,2022,4,19,11,30,8.5,1.4,286.0,78.0,354.0,0.13,1005.0,267.0,6.5,60.97927080084784
2022-04-19 12:30:00-05:00,2022,4,19,12,30,8.8,1.2000000000000002,384.0,79.0,452.0,0.13,1006.0,265.0,6.4,58.903359183928465
2022-04-19 13:30:00-05:00,2022,4,19,13,30,9.0,1.5,338.0,57.0,384.0,0.13,1007.0,265.0,6.300000000000001,59.37759382316059
2022-04-19 14:30:00-05:00,2022,4,19,14,30,9.0,1.7000000000000002,240.0,9.0,246.0,0.13,1007.0,266.0,6.2,60.23367847850818
2022-04-19 15:30:00-05:00,2022,4,19,15,30,8.700000000000001,1.8,179.0,104.0,238.0,0.13,1008.0,267.0,6.0,61.90704659882812
2022-04-19 16:30:00-05:00,2022,4,19,16,30,8.200000000000001,1.8,147.0,238.0,242.0,0.13,1009.0,266.0,5.7,64.03935562082489
2022-04-19 17:30:00-05:00,2022,4,19,17,30,7.300000000000001,2.2,72.0,427.0,162.0,0.13,1010.0,262.0,5.300000000000001,70.05842815555414
2022-04-19 18:30:00-05:00,2022,4,19,18,30,6.5,2.5,11.0,1.0,11.0,0.13,1011.0,258.0,5.2,75.6053361650751
2022-04-19 19:30:00-05:00,2022,4,19,19,30,5.9,2.5,0.0,0.0,0.0,0.13,1012.0,257.0,5.5,78.79901222553057
2022-04-19 20:30:00-05:00,2022,4,19,20,30,5.4,2.4000000000000004,0.0,0.0,0.0,0.13,1013.0,257.0,5.7,80.99790155822394
2022-04-19 21:30:00-05:00,2022,4,19,21,30,5.0,2.2,0.0,0.0,0.0,0.13,1014.0,257.0,5.800000000000001,82.10469248902496
2022-04-19 22:30:00-05:00,2022,4,19,22,30,4.7,2.0,0.0,0.0,0.0,0.13,1015.0,259.0,5.9,82.65303305353693
2022-04-19 23:30:00-05:00,2022,4,19,23,30,4.4,1.8,0.0,0.0,0.0,0.13,1015.0,262.0,6.0,83.20731715919231
2022-04-20 00:30:00-05:00,2022,4,20,0,30,4.2,1.7000000000000002,0.0,0.0,0.0,0.13,1016.0,264.0,5.9,83.77968784653922
2022-04-20 01:30:00-05:00,2022,4,20,1,30,4.0,1.7000000000000002,0.0,0.0,0.0,0.13,1018.0,267.0,5.800000000000001,84.96310807637191
2022-04-20 02:30:00-05:00,2022,4,20,2,30,3.8,1.7000000000000002,0.0,0.0,0.0,0.13,1019.0,270.0,5.6000000000000005,86.16520306516396
2022-04-20 03:30:00-05:00,2022,4,20,3,30,3.6,1.7000000000000002,0.0,0.0,0.0,0.13,1020.0,274.0,5.300000000000001,87.38629689744573
2022-04-20 04:30:00-05:00,2022,4,20,4,30,3.5,1.6,0.0,0.0,0.0,0.13,1021.0,277.0,5.0,87.3767001132672
2022-04-20 05:30:00-05:00,2022,4,20,5,30,4.0,1.6,22.0,46.0,25.0,0.13,1022.0,279.0,4.9,84.35741555249797
2022-04-20 06:30:00-05:00,2022,4,20,6,30,5.4,2.0,79.0,478.0,196.0,0.13,1023.0,282.0,4.800000000000001,78.72287437650377
2022-04-20 07:30:00-05:00,2022,4,20,7,30,7.0,2.1,237.0,117.0,287.0,0.13,1024.0,290.0,4.7,71.00386304875616
2022-04-20 08:30:00-05:00,2022,4,20,8,30,8.4,1.6,103.0,856.0,614.0,0.13,1024.0,302.0,4.6000000000000005,62.27955127414661
2022-04-20 09:30:00-05:00,2022,4,20,9,30,9.5,1.0,112.0,905.0,774.0,0.13,1025.0,309.0,4.3,55.388842409356876
2022-04-20 10:30:00-05:00,2022,4,20,10,30,10.5,1.1,117.0,938.0,890.0,0.13,1025.0,310.0,3.7,52.1783249260339
2022-04-20 11:30:00-05:00,2022,4,20,11,30,11.3,1.6,117.0,953.0,947.0,0.13,1025.0,306.0,2.8000000000000003,51.284340896578804
2022-04-20 12:30:00-05:00,2022,4,20,12,30,12.1,2.2,120.0,946.0,940.0,0.13,1025.0,300.0,2.1,50.7756030897837
2022-04-20 13:30:00-05:00,2022,4,20,13,30,12.6,2.5,118.0,923.0,868.0,0.13,1025.0,291.0,1.7000000000000002,50.195205699773396
2022-04-20 14:30:00-05:00,2022,4,20,14,30,12.9,2.6,111.0,891.0,745.0,0.13,1025.0,280.0,1.5,49.5697469885866
2022-04-20 15:30:00-05:00,2022,4,20,15,30,12.9,2.7,101.0,829.0,575.0,0.13,1025.0,269.0,1.3,49.922759822698346
2022-04-20 16:30:00-05:00,2022,4,20,16,30,12.5,3.1,86.0,716.0,374.0,0.13,1026.0,261.0,1.1,52.72040890217239
2022-04-20 17:30:00-05:00,2022,4,20,17,30,11.5,4.800000000000001,69.0,454.0,166.0,0.13,1026.0,256.0,0.8,63.44859552699691
2022-04-20 18:30:00-05:00,2022,4,20,18,30,10.6,3.3000000000000003,11.0,0.0,11.0,0.13,1027.0,236.0,0.6000000000000001,60.624634800950325
2022-04-20 19:30:00-05:00,2022,4,20,19,30,9.7,2.2,0.0,0.0,0.0,0.11,1028.0,176.0,0.5,59.55167064058828
2022-04-20 20:30:00-05:00,2022,4,20,20,30,8.5,2.6,0.0,0.0,0.0,0.11,1028.0,133.0,0.8,66.42958132894637
2022-04-20 21:30:00-05:00,2022,4,20,21,30,7.4,3.3000000000000003,0.0,0.0,0.0,0.11,1028.0,133.0,1.0,75.22573291521843
2022-04-20 22:30:00-05:00,2022,4,20,22,30,6.800000000000001,3.6,0.0,0.0,0.0,0.11,1029.0,135.0,1.1,80.05554568891421
2022-04-20 23:30:00-05:00,2022,4,20,23,30,6.4,3.8,0.0,0.0,0.0,0.11,1029.0,139.0,1.1,83.45327005892493
2022-04-21 00:30:00-05:00,2022,4,21,0,30,6.1000000000000005,4.1000000000000005,0.0,0.0,0.0,0.11,1029.0,147.0,1.2000000000000002,87.01066576738128
2022-04-21 01:30:00-05:00,2022,4,21,1,30,5.9,4.5,0.0,0.0,0.0,0.11,1029.0,161.0,1.3,90.72671094948281
2022-04-21 02:30:00-05:00,2022,4,21,2,30,5.800000000000001,4.9,0.0,0.0,0.0,0.11,1029.0,175.0,1.4,93.94262312325448
2022-04-21 03:30:00-05:00,2022,4,21,3,30,5.7,5.300000000000001,0.0,0.0,0.0,0.11,1029.0,183.0,1.7000000000000002,97.26432017803393
2022-04-21 04:30:00-05:00,2022,4,21,4,30,5.7,5.7,0.0,0.0,0.0,0.11,1029.0,187.0,1.9,100.0
2022-04-21 05:30:00-05:00,2022,4,21,5,30,6.5,6.1000000000000005,22.0,45.0,25.0,0.11,1030.0,190.0,2.1,97.28160630699432
2022-04-21 06:30:00-05:00,2022,4,21,6,30,8.1,6.7,93.0,325.0,174.0,0.11,1030.0,191.0,2.2,90.88128633881091
2022-04-21 07:30:00-05:00,2022,4,21,7,30,9.8,7.1000000000000005,146.0,529.0,376.0,0.11,1030.0,190.0,2.4000000000000004,83.28766841585231
2022-04-21 08:30:00-05:00,2022,4,21,8,30,11.3,7.1000000000000005,218.0,473.0,502.0,0.11,1029.0,189.0,2.9000000000000004,75.36808349339931
2022-04-21 09:30:00-05:00,2022,4,21,9,30,12.2,6.7,301.0,398.0,593.0,0.11,1029.0,189.0,3.5,69.10102292899956
2022-04-21 10:30:00-05:00,2022,4,21,10,30,12.7,6.4,340.0,399.0,670.0,0.11,1029.0,184.0,4.0,65.50516396056216
2022-04-21 11:30:00-05:00,2022,4,21,11,30,12.8,6.4,311.0,17.0,326.0,0.11,1028.0,180.0,4.5,65.07770499149609
2022-04-21 12:30:00-05:00,2022,4,21,12,30,12.5,6.5,371.0,387.0,707.0,0.11,1027.0,180.0,4.6000000000000005,66.82785940846885
